path	kind	qualified_name	canonical_signature	node_id	disposition	rust_counterpart
src/emel/model/qwen3/detail.hpp	File	src/emel/model/qwen3/detail.hpp	blob 6e31b097184042bfe1ec9486af060214f1d01b2b	file:6e31b097184042bfe1ec9486af060214f1d01b2b	owned_file_complete	crates/emel-model/src/qwen3
src/emel/model/qwen3/detail.cpp	File	src/emel/model/qwen3/detail.cpp	blob a43d8fee3ed962d84447360e7601c999468bf6f8	file:a43d8fee3ed962d84447360e7601c999468bf6f8	owned_file_complete	crates/emel-model/src/qwen3
src/emel/model/qwen3/detail.cpp	NamespaceDecl	emel	NamespaceDecl	81dff88800f4aefae879a62006200bef6b5dbe23204f358eca6979ddbfced7d9	structural_scope	crates/emel-model/src/qwen3/mod.rs
src/emel/model/qwen3/detail.cpp	NamespaceDecl	emel::model	NamespaceDecl	1901aa46a5adbce7e773382cc5275e0e76b84165001bfe3fd48b26cb603d7509	structural_scope	crates/emel-model/src/qwen3/mod.rs
src/emel/model/qwen3/detail.cpp	NamespaceDecl	emel::model::qwen3	NamespaceDecl	4f0d601af6a45be5f7c0c3828bcc9a3fc50703853e3293c70415477de44d1472	structural_scope	crates/emel-model/src/qwen3/mod.rs
src/emel/model/qwen3/detail.cpp	NamespaceDecl	emel::model::qwen3::detail	NamespaceDecl	f0eff6655e1c8f14b25e42646107f8f328750db27e1a48dc172b79634656c271	structural_scope	crates/emel-model/src/qwen3/mod.rs
src/emel/model/qwen3/detail.cpp	NamespaceDecl	emel::model::qwen3::detail::<anonymous-NamespaceDecl@7:11>	NamespaceDecl	770dc2d138e2402a33825e7e9a2ed97357df07ab625b966530952280747aed29	structural_scope	crates/emel-model/src/qwen3/mod.rs
src/emel/model/qwen3/detail.cpp	VarDecl	emel::model::qwen3::detail::<anonymous-NamespaceDecl@7:11>::k_token_embedding_name	const std::string_view	7f99a8fb9b529103126b4c21300c6f0cc8efde8cec078880969c5c460b0652da	ported_constant	crates/emel-model/src/qwen3/mod.rs::TOKEN_EMBEDDING_NAME
src/emel/model/qwen3/detail.cpp	VarDecl	emel::model::qwen3::detail::<anonymous-NamespaceDecl@7:11>::k_output_norm_name	const std::string_view	c1e356bdd78645eb790c80650946602337f0251b9bea681c9a88aba7ae54c6fa	ported_constant	crates/emel-model/src/qwen3/mod.rs::OUTPUT_NORM_NAME
src/emel/model/qwen3/detail.cpp	VarDecl	emel::model::qwen3::detail::<anonymous-NamespaceDecl@7:11>::k_global_tensor_count	const uint32_t	ec72b54d4b784fc612911b878797fdd6aac1f372ac917a09e89ebeea91892054	ported_constant	crates/emel-model/src/qwen3/mod.rs::GLOBAL_TENSOR_COUNT
src/emel/model/qwen3/detail.cpp	VarDecl	emel::model::qwen3::detail::<anonymous-NamespaceDecl@7:11>::k_block_tensor_count	const uint32_t	22298a1ec3f2c8a888ddff54cd76444fdf254215d7e625a200448de759dc3bc2	ported_constant	crates/emel-model/src/qwen3/mod.rs::BLOCK_TENSOR_COUNT
src/emel/model/qwen3/detail.cpp	FunctionDecl	emel::model::qwen3::detail::load_hparams(bool (const emel::model::detail::hparam_loader &, emel::model::data &) noexcept)	bool (const emel::model::detail::hparam_loader &, emel::model::data &) noexcept	91830e7e18ddc957c8c1967d0d236b35d74a7c624f7e3266dea55068668df46e	ported_function	crates/emel-model/src/qwen3/hparams.rs::load_hparams
src/emel/model/qwen3/detail.cpp	FunctionDecl	emel::model::qwen3::detail::validate_data(emel::error::type (const emel::model::data &) noexcept)	emel::error::type (const emel::model::data &) noexcept	f088c873073da8c3d2b41f944aa0fb70f60a6b458adc0af0e9fbcc1201e19bce	ported_function	crates/emel-model/src/qwen3/event.rs::ContractBegin::validation
src/emel/model/qwen3/detail.cpp	FunctionDecl	emel::model::qwen3::detail::build_generation_contract(emel::error::type (const emel::model::data &, emel::model::generation::contract &) noexcept)	emel::error::type (const emel::model::data &, emel::model::generation::contract &) noexcept	93cc366e96e29878d9571e99ed930180367a007a19c4214c0660fb80c32573c3	ported_function	crates/emel-model/src/qwen3/sm.rs::Qwen3Machine
